prng,prow,expt,identity1.x,checks,Test,Location,Year,Loc_Year_test,MM_CA,MM_CEC,MM_K,MM_MG,MM_OM,MM_P1,MM_PH,MM_CLAY,MM_SAND,MM_SILT,Plot,identity1.y,Yield,X,Population,Cl,Clre,Datt1,Datt4,Datt6,DDI,DPI,GNDVI,MCARI,MCARI3,mSR,mSR2,MTCI,MTVI1,ND1,ND2,NDchl,NDRE,NDVI1,NDVI2,NDVI3,NPCL,NPQI,OSAVI,PBI,PPR,PRI,PSNDb1,PSNDc1,PSNDc2,PSRI,PSSRc1,PSSRc2,PVR,PWI,RDVI,RVSI,SAVI,SIPI,SR1,SR2,SR3,SR4,DSWI-4,SRPI,TCARI,TCI,TVI,WBI,Latitude,Longitude
74,23,20-A-210,A17436-77,0,A,Burkey,2020,2020_A_Burkey,2893.222,20.556,167.667,398.333,3.6,18,6.022,26.867,33.056,39.122,59,A17436-77,72.17,59,A17436,0.987453852,0.136796396,0.807140701,2.219294561,3.642284493,0.046231231,4.584774509,0.141223269,0.029320008,0.041659408,5.202499974,0.116483487,1.454649892,0.228429311,0.022407387,0.022024818,0.152797982,0.098066227,0.122860902,0.141223269,0.064019387,-0.003222401,0.026962435,0.169371062,1.506605348,0.046606044,0.02363642,0.159356631,0.201008442,0.221628113,0.067095637,1.503155357,1.083872548,-0.112051234,0.980835912,0.167661993,0.025141354,0.169371062,0.195504873,1.006465638,0.679953696,0.986118716,0.752505451,0.960488776,1.006465638,0.078721531,0.04005038,7.22267662,0.972495988,42.01400084,-93.78773428
19,9,21-B-204,A17107-73,0,B,Burkey,2021,2021_B_Burkey,2937.66,20.08,174.61,388.25,3.93,24.23,5.61,26.5,34.32,39.18,59,A17107-73,72.58,59,A17107,1.016142029,0.5914039,0.777882646,2.386127115,6.544348151,0.1480024,6.377473217,0.364346327,0.068415629,0.25343591,6.934564013,0.442145714,2.524579995,0.634790412,0.044503281,-0.006146546,0.282443656,0.2086785,0.371639202,0.364346327,0.22821757,0.100229851,0.037218198,0.422438852,2.365649087,0.154967371,0.045530466,0.40428544,0.495262803,0.514060894,0.086860762,2.962458108,1.124587351,-0.189965089,0.933114397,0.421906614,-0.004637,0.422438852,0.476974372,0.817801978,0.34103966,1.052340826,0.465903459,1.026575307,0.817801978,0.160934894,0.086591296,22.848996,0.882740759,42.01105631,-93.77919417
4,49,21-B-306,A17111-116,0,B,Burkey,2021,2021_B_Burkey,3301.85,25.91,187.91,484.38,4.68,27.89,5.68,27.73,30.13,42.14,59,A17111-116,74.37,59,A17111,1.021717245,0.636064648,0.815609774,3.257897326,8.809447862,0.1180393,9.110181634,0.331477649,0.050378118,0.200270443,26.77648492,0.467510826,2.748969706,0.47935098,0.032121184,-0.029128915,0.297118514,0.223781416,0.346721137,0.331477649,0.241293266,-0.020398291,0.057713228,0.402672217,2.278971837,0.078085458,0.030688813,0.388103309,0.434409635,0.436227456,0.020875528,2.536128133,1.143883699,-0.258854938,0.945229114,0.35927545,0.0091855,0.402672217,0.421461903,1.04164609,0.434218095,1.112928445,0.502090554,1.079262587,1.04164609,0.121632369,0.066183145,16.512822,0.923379435,42.01509721,-93.78825044
43,36,21-A-212Y,A18102-91,0,A,Marsden_East,2021,2021_A_Marsden_East,3637.39,29.16,203.27,659.71,5.24,25.78,6.07,31.17,25.74,42.52,59,A18102-91,63.5,59,A18102,1.050422947,1.758247869,0.800459909,3.787713219,26.89079144,0.17650469,25.72872807,0.554588873,0.062550285,0.476892568,-10.12941445,1.113865367,3.548782941,0.646418724,0.047421016,-0.23301443,0.482773138,0.353744592,0.683586638,0.554588873,0.467837123,-0.327531988,-0.001100554,0.655310702,4.073243545,0.134472058,0.068104017,0.701099511,0.678856396,0.661036418,-0.035410529,5.227743519,1.171449669,-0.272327141,0.863134122,0.536200997,0.0025325,0.655310702,0.668554331,1.974119162,0.239383322,1.774919998,0.286513775,1.750401785,1.974119162,0.127287476,0.080157651,23.803046,0.873008428,-93.7873657,42.01155861
56,45,20-A-308,A17434-172,0,A,Burkey,2020,2020_A_Burkey,3675.667,25.667,189.889,535.556,4.211,23.444,6.456,27.678,32.289,38.967,59,A17434-172,71.19,59,A17434,1.000787958,0.062033389,0.817907746,2.322621604,3.256084181,0.028470686,4.63572389,0.105680967,0.025304108,0.010116158,2.716076958,0.050827752,1.190870622,0.14063785,0.021969128,0.046070492,0.097948733,0.080656631,0.069420339,0.105680967,0.030083601,0.044891398,0.029329971,0.125978214,1.408630234,0.066105142,0.026724305,0.116275451,0.180668491,0.203769272,0.106213165,1.441014386,1.082628093,-0.12626921,0.943925647,0.123463936,0.022631128,0.125978214,0.176860375,0.914074519,0.694168961,0.948937417,0.808840035,0.921021871,0.914074519,0.067327875,0.033774135,3.49300482,0.969290623,-93.78871579,42.01233429
37,55,20-B-308,A16352-19,0,B,CAD,2020,2020_B_CAD,3979.222,25.333,209,433.556,5.367,23.889,6.844,28.733,23.422,41.044,59,A16352-19,59.85,59,A16352,0.965240362,0.099582442,0.80847534,1.280380136,1.966939112,0.0989083,2.546958258,0.119786227,0.042238964,0.045437415,3.895180911,0.080466669,1.54174504,0.304383588,0.026300291,0.042606609,0.137410892,0.105710636,0.09860311,0.119786227,0.047429641,0.031730956,0.031776386,0.150011164,1.47688247,0.083810739,0.040370892,0.139101861,0.181769166,0.217259843,0.082151623,1.444298012,1.098416939,0.193113146,0.918489336,0.184626096,0.0765593,0.150011164,0.178422737,0.938489863,0.674416694,0.964970708,0.786055188,0.945450801,0.938489863,0.113906686,0.057324397,8.76416,0.943650444,-93.78891395,42.01289448
20,65,20-B-307,A16357-170,0,B,CAD,2020,2020_B_CAD,4055.889,27.889,207.222,415.556,4.989,19.889,6.444,27.444,32.033,41.956,59,A16357-170,56.6,59,A16357,1.110575768,0.115610506,0.855156752,0.839310876,1.544711136,-0.212926,1.940632322,0.084300326,0.154594271,0.096118597,-5.892550908,0.071111436,1.300736425,1.00380864,-0.021427647,-0.019620982,0.214223682,0.08884333,0.084507152,0.084300326,0.054646404,-0.047883528,0.027044487,0.263082302,1.665886176,0.035018516,-0.015922042,0.213809898,0.179140152,0.224642023,-0.109640943,1.436469519,1.304119276,0.558841155,0.923622679,0.390447195,0.112449,0.263082302,0.205233952,1.100583342,0.776880891,1.056837862,0.844507424,1.057363485,1.100583342,0.393590603,0.207603183,17.54782,0.956549021,42.04691603,-93.73981688
69,116,21-A-315,A18124-86,0,A,Marsden_East,2021,2021_A_Marsden_East,5431.35,31.95,215.95,486.32,6.88,38.56,7.57,28.93,22.94,46.84,59,A18124-86,76.2,59,A18124,0.986508789,0.920447991,0.684969357,1.335490743,5.451451594,0.2337554,6.873898573,0.43994102,0.181599187,0.585901299,146.6489555,0.697628851,2.174377224,1.333258008,0.055244068,-0.178206305,0.281426169,0.219977385,0.570210912,0.43994102,0.31517356,-0.022041977,0.031638032,0.621910279,2.815733207,0.233622643,0.066025728,0.580408966,0.59842972,0.61025938,0.004736077,3.98044825,1.07449421,-0.021297503,0.879434389,0.685719401,-0.01131035,0.621910279,0.592928833,1.045077553,0.248897911,1.510055633,0.388945778,1.458070041,1.045077553,0.374437657,0.228039451,50.330882,0.91270766,42.04620194,-93.7390629
11,35,20-A-301,A17101-135,0,A,Burkey,2020,2020_A_Burkey,1876,16.111,155.333,269.778,2.211,23.333,5.6,25.089,38.022,37.856,60,A17101-135,62.83,60,A17101,0.980871154,0.120105172,0.827425379,1.647912086,2.707311608,0.031635201,3.216161333,0.163920065,0.03463595,0.040381245,2.29891552,0.089378106,1.270655576,0.22979599,0.037224045,0.059276809,0.135394846,0.082703656,0.108563014,0.163920065,0.056650573,0.132083497,0.0196632,0.160371074,1.632057062,0.098990177,0.03567502,0.141857415,0.249091862,0.28470938,0.161450137,1.663441636,1.071260867,0.004729664,0.941642962,0.180995408,0.022381312,0.160371074,0.246884375,0.766654142,0.549292063,0.919357296,0.718331061,0.888994252,0.766654142,0.090009775,0.044511105,7.67481972,0.903904968,42.04598224,-93.739633
27,89,21-B-315,A17434-67,0,B,Burkey,2021,2021_B_Burkey,2076.86,15.57,168.77,236.44,2.98,13.92,5.72,23.65,39.27,37.08,60,A17434-67,61.8,60,A17434,0.984496098,0.356323641,0.801927262,2.434389071,4.939078415,0.0897759,5.108264807,0.282858583,0.032034908,0.133749161,3.23358915,0.258740683,2.565285252,0.376727772,0.040336188,0.053109198,0.217940065,0.158630502,0.238786489,0.282858583,0.151220161,0.180053698,-0.007205701,0.285740632,2.018232276,0.170205112,0.043976169,0.276297466,0.400497752,0.4352122,0.153048954,2.336100919,1.117322609,-0.185959135,0.960223669,0.28768142,0.00554525,0.285740632,0.395704406,0.694838128,0.394977775,0.934455341,0.559018294,0.903918183,0.694838128,0.081229677,0.040772608,13.32778,0.945546494,42.01039779,-93.77774287
75,23,20-A-210,A17433-23,0,A,Burkey,2020,2020_A_Burkey,2827.889,20.111,165.667,378.444,3.611,18.556,6,26.844,33.3,39.156,60,A17433-23,60.42,60,A17433,0.969008333,0.09288201,0.840175169,2.710243848,4.131586231,0.026373537,5.490356081,0.111119152,0.019188801,0.020091989,5.059386056,0.080142873,1.437870936,0.159460732,0.016230768,0.031294869,0.134458676,0.08860847,0.084517793,0.111119152,0.044379955,0.013682632,0.019148872,0.143511324,1.413413545,0.037562208,0.025015572,0.133563408,0.174316221,0.191364551,0.06030607,1.422234821,1.118837859,-0.17851481,1.024931304,0.133078393,0.015835592,0.143511324,0.165659144,0.973004112,0.740451582,0.967732309,0.799986973,0.946449356,0.973004112,0.052359378,0.026451105,4.22246424,1.047108036,42.01453582,-93.78677761
20,9,21-B-204,A17105-197,0,B,Burkey,2021,2021_B_Burkey,2981.58,19.67,172.22,393.87,4.04,22.8,5.62,26.48,34.22,39.3,60,A17105-197,72.68,60,A17105,0.986254776,0.33567356,0.820571669,2.306976463,4.658490316,0.076707,4.516307832,0.290816446,0.044251072,0.130161787,3.3764871,0.242224527,2.368824682,0.382591428,0.048476111,0.080165029,0.224754475,0.145257854,0.225352503,0.290816446,0.143715957,0.146632695,0.022707826,0.285218066,2.076701114,0.110259928,0.03786537,0.267353099,0.395841673,0.42757818,0.155123003,2.310390521,1.126062463,-0.180440944,1.010813613,0.295530528,0.0102474,0.285218066,0.378049988,0.744237722,0.437282757,0.893129469,0.549406971,0.866692054,0.744237722,0.106843095,0.053440139,13.344122,0.988182462,42.01108377,-93.77919418
5,49,21-B-306,A17111-55,0,B,Burkey,2021,2021_B_Burkey,3284.46,25.99,187.08,480.61,4.69,28.18,5.65,27.43,30.66,41.91,60,A17111-55,73.57,60,A17111,0.97134561,0.670003026,0.808588846,3.166334418,8.846248829,0.1198724,8.667846377,0.354236178,0.058819634,0.224899949,16.61570774,0.479670406,3.031788324,0.52462668,0.040438224,-0.014678824,0.31878961,0.216639413,0.363112473,0.354236178,0.250937179,0.00156814,0.059286255,0.423546224,2.454101475,0.092757903,0.036298462,0.405907511,0.464882052,0.469260929,0.041707857,2.737493778,1.170794591,-0.256763516,0.927152304,0.386347383,0.0069112,0.423546224,0.452914967,0.996868631,0.395217002,1.086926974,0.476847268,1.070505703,0.996868631,0.137206985,0.074966674,18.089182,0.905085314,42.01400081,-93.7878079
42,36,21-A-212Y,A18103-116,0,A,Marsden_East,2021,2021_A_Marsden_East,3603.69,28.88,199.75,656.02,5.24,25.04,6.12,31.19,25.68,42.57,60,A18103-116,66,60,A18103,1.093993728,1.777619872,0.785826019,3.073161511,24.05236816,0.21198846,25.25700665,0.572992321,0.080915794,0.563760395,-11.46321187,1.166772747,3.38462065,0.815585244,0.054363262,-0.266926544,0.453577949,0.340937249,0.723567381,0.572992321,0.470566106,-0.256180704,0.060712999,0.713743095,4.173151133,0.14967402,0.069684028,0.741153285,0.692421997,0.687455442,-0.047375265,5.50241559,1.151981206,-0.228987423,0.866299672,0.615231487,-0.00792665,0.713743095,0.700423793,1.688825108,0.216982013,1.891558452,0.271462024,1.858664725,1.688825108,0.158780067,0.103003879,29.78723,0.895911515,42.01509718,-93.78832406
57,45,20-A-308,LD11-2170,18,A,Burkey,2020,2020_A_Burkey,3685.556,25.556,186.333,542.444,4.189,22.667,6.689,27.589,32.467,38.878,60,LD11_2170,76.82,60,LD11_2170,0.997702024,0.153530026,0.782625984,3.023735655,5.032555337,0.033861519,6.527124217,0.136864675,0.02487754,0.036157306,11.37060595,0.126130565,1.746586273,0.194558052,0.025792656,0.016310706,0.154677707,0.105114418,0.131400625,0.136864675,0.071292262,-0.014941652,0.037009341,0.177577291,1.519619305,0.052764729,0.031585365,0.178238138,0.209015304,0.224221145,0.048379711,1.528493928,1.10077184,-0.214055055,0.92901736,0.157694682,0.021411177,0.177577291,0.199766266,1.030336582,0.676960518,1.017838502,0.759224333,0.997060766,1.030336582,0.066576654,0.034199107,5.7448875,0.918684237,-93.78739228,42.01157763
38,55,20-B-308,A16362-34,0,B,CAD,2020,2020_B_CAD,3870,25.333,210,422,5.267,23.333,6.778,28.811,24.222,40.978,60,A16362-34,62.61,60,A16362,0.967146903,0.123121912,0.831884802,1.262926761,1.952080198,0.1139793,2.52310063,0.121067586,0.040482513,0.065336013,4.621605897,0.090331735,1.902442177,0.335173104,0.025479346,0.03680451,0.140108924,0.115402164,0.101078139,0.121067586,0.057990976,0.018591033,0.035916873,0.154885819,1.475373554,0.073278012,0.041243695,0.13715429,0.174907391,0.206169113,0.070542996,1.423970324,1.076395911,0.206051053,0.939861752,0.191184558,0.0752398,0.154885819,0.170401647,0.963496571,0.681933152,0.972027968,0.78401376,0.953265766,0.963496571,0.110644659,0.055903544,10.21008,0.988877942,-93.78874237,42.0123533
21,65,20-B-307,A16361-81,0,B,CAD,2020,2020_B_CAD,4085,27.556,204.556,418.778,4.967,19.889,6.478,27.6,31.878,41.9,60,A16361-81,57.82,60,A16361,1.107874107,0.121874311,0.826670396,0.849721259,1.424599327,-0.073513,1.931022985,0.084882929,0.140885861,0.102121223,39.18799679,0.075359447,1.428950767,0.73861116,0.019046027,-0.018756951,0.175734467,0.094823544,0.087241408,0.084882929,0.057437102,-0.002485805,0.030858907,0.202703172,1.487534724,0.079112831,0.029379308,0.164188369,0.175442948,0.215167291,-0.017912922,1.425544714,1.175747826,0.552469037,0.935680166,0.291764466,0.052626,0.202703172,0.190995577,1.004984,0.709601089,1.051281,0.843516886,1.051281,1.004984,0.362623089,0.190399534,16.82966,0.971045537,-93.78894053,42.01291349
68,116,21-A-315,A18118-188,0,A,Marsden_East,2021,2021_A_Marsden_East,5436.5,31.89,217.56,474.8,6.92,39.63,7.47,29.14,22.57,46.9,60,A18118-188,62.4,60,A18118,0.967147042,0.417161608,0.76166415,2.525606375,5.491616475,0.090794,6.105138674,0.289618496,0.049993149,0.15056394,5.961314189,0.316032679,2.184047745,0.444715608,0.038076562,0.017948573,0.206713088,0.163220873,0.28400916,0.289618496,0.172583251,0.074104164,0.020423413,0.330179755,2.018877955,0.124252634,0.043772217,0.317240469,0.382407613,0.417292377,0.072306147,2.238381888,1.100964836,-0.19813714,0.907739294,0.317008625,0.01402995,0.330179755,0.380991296,0.862016802,0.430579061,1.023402547,0.550846244,0.987499146,0.862016802,0.123522608,0.065041677,15.793024,0.920061194,42.0468611,-93.73981688
12,35,20-A-301,A17101-145,0,A,Burkey,2020,2020_A_Burkey,1883.111,16.111,155.778,272.111,2.278,21.667,5.6,25,37.733,37.722,61,A17101-145,72.31,61,A17101,1.034841305,0.197993759,0.785794608,2.042691641,3.722818285,0.062616809,4.422911347,0.182159651,0.053499671,0.071600204,4.437485646,0.152733756,1.695541855,0.35658191,0.039804225,0.032917575,0.191992406,0.107728753,0.151309258,0.182159651,0.090079309,0.009579632,0.011435753,0.231096294,1.664418768,0.078670415,0.037039493,0.198812661,0.279880224,0.297436941,0.116201102,1.777315756,1.11864677,-0.09766489,1.047343211,0.238148589,0.040750398,0.231096294,0.269480781,0.981022532,0.568262504,0.977435839,0.691818866,0.958170385,0.981022532,0.135760569,0.070327556,11.13303326,1.061761622,42.04625687,-93.7390629
28,89,21-B-315,A17434-157,0,B,Burkey,2021,2021_B_Burkey,2054.6,15.61,171.88,238.34,3,14.09,5.78,23.8,39.05,37.16,61,A17434-157,56.54,61,A17434,1.010038535,0.280761843,0.802987523,2.547625393,5.156770058,0.060205,4.938507703,0.288247333,0.047130953,0.09154292,3.109181003,0.215656717,1.750208922,0.349613676,0.033975983,0.076962901,0.245408372,0.132705126,0.223865577,0.288247333,0.123100026,0.169240311,0.032064348,0.284339576,2.066838686,0.123748825,0.039373932,0.276203441,0.40072258,0.430427309,0.169410081,2.337352504,1.141243263,-0.2128382,1.056346697,0.285765909,0.01744475,0.284339576,0.384106246,0.710512357,0.423769244,0.87294142,0.552496907,0.842345426,0.710512357,0.110814395,0.055538038,11.47803,1.013277685,42.04592731,-93.739633
76,23,20-A-210,A17431-66,0,A,Burkey,2020,2020_A_Burkey,2775.111,19.889,163.444,362.444,3.633,19.444,5.978,26.867,33.722,39.189,61,A17431-66,66.36,61,A17431,0.965249401,0.122571495,0.835151998,3.48819424,5.762371692,0.024924666,7.433999219,0.111158719,0.020662427,0.023938023,26.21644848,0.095487448,1.48328293,0.145166162,0.019800682,0.019386882,0.175742898,0.094260602,0.099624535,0.111158719,0.057746698,-0.061522993,0.044833185,0.149890577,1.413784256,0.017111641,0.025020364,0.147564255,0.172042615,0.189051088,0.03182757,1.415583262,1.10616731,-0.252657333,0.995348475,0.126756117,0.010765138,0.149890577,0.158293961,1.131112414,0.778027255,1.017495474,0.799922879,0.986365285,1.131112414,0.055635053,0.028550509,4.04482846,1.019893994,42.01037034,-93.77774286
21,9,21-B-212,A17435-32,0,B,Burkey,2021,2021_B_Burkey,3039.33,19.19,168.95,404.89,4.14,20.23,5.68,26.52,34,39.48,61,A17435-32,66.57,61,A17435,0.996310414,0.910736248,0.710852913,1.274714005,5.462693203,0.2660123,5.819376196,0.455959724,0.200221537,0.665194904,20.33157203,0.666429989,2.076999698,1.489362732,0.060784335,-0.146526447,0.312594696,0.231550992,0.559687532,0.455959724,0.31288862,0.041199387,0.020078676,0.629831969,2.899731224,0.246823123,0.061506277,0.580074225,0.640271292,0.642699344,0.038744638,4.559745322,1.1205872,-0.008148598,0.910768693,0.735821147,-0.0177296,0.629831969,0.625090906,0.920861677,0.231920976,1.403459576,0.373664372,1.38254812,0.920861677,0.40465071,0.243668646,54.761598,0.881204784,42.01454953,-93.78677762
6,49,21-B-306,A17111-47,0,B,Burkey,2021,2021_B_Burkey,3250.78,26.01,188.44,479.89,4.74,28.29,5.62,27.31,31.43,41.27,61,A17111-47,64.4,61,A17111,1.014067785,0.609935569,0.759807861,2.258478814,6.221252389,0.1358681,6.65672077,0.343738049,0.065272214,0.258785314,15.38925571,0.455824834,2.550620674,0.673631532,0.038605714,-0.044355645,0.262706357,0.204002227,0.374516762,0.343738049,0.233697558,0.043058183,0.033671629,0.431811107,2.283756765,0.113569429,0.036846706,0.408322306,0.461201853,0.466662782,0.038633653,2.711965253,1.109223123,-0.164540854,0.891547452,0.429275005,0.0081508,0.431811107,0.453145314,0.917438579,0.378021193,1.132279613,0.488385331,1.113909005,0.917438579,0.159798525,0.086836951,23.852694,0.85826833,42.01108376,-93.77921255
41,36,21-A-212Y,A18102-62,0,A,Marsden_East,2021,2021_A_Marsden_East,3570,28.66,203.16,653.8,5.24,24,6.15,31.04,25.93,42.55,61,A18102-62,85.1,61,A18102,1.059623411,1.578264947,0.781415616,3.048291533,19.76811924,0.19503856,21.03118433,0.529947264,0.083099349,0.504354098,-13.84652807,1.046013863,3.270060724,0.750897726,0.064817984,-0.219495397,0.438744283,0.32802027,0.668812809,0.529947264,0.441069896,-0.247501148,0.013736675,0.665873356,3.797975417,0.143339914,0.073216109,0.684669228,0.673638845,0.664783732,-0.029726478,5.12818029,1.141244405,-0.237966617,0.902394916,0.5683714,-0.0052787,0.665873356,0.665605615,1.657811363,0.242677349,1.766402766,0.307234601,1.734309464,1.657811363,0.165442083,0.105407956,27.755387,0.927469447,42.01400078,-93.78788152
58,45,20-A-308,A17434-141,0,A,Burkey,2020,2020_A_Burkey,3690.889,25.333,183.667,553.111,4.1,21.667,6.833,27.367,32.689,38.778,61,A17434-141,75.11,61,A17434,0.97771677,0.162693988,0.783169917,2.76083612,4.558856883,0.037280125,5.957590112,0.145265056,0.029928319,0.042663579,7.379931111,0.130437532,1.799656027,0.21143129,0.020038415,0.014308228,0.153508465,0.103062404,0.129720185,0.145265056,0.075227466,0.004885236,0.045908362,0.178024921,1.51037525,0.055868253,0.03496675,0.163451783,0.206088081,0.226082162,0.054747499,1.519171148,1.08218508,-0.191622084,0.967302936,0.162376196,0.015393025,0.178024921,0.196872572,0.990277028,0.679237712,1.01148136,0.746320636,0.98234252,0.990277028,0.079459491,0.040959324,6.88568104,0.970522639,42.01509715,-93.78839769
39,55,20-B-308,A16352-63,0,B,CAD,2020,2020_B_CAD,3767,24.667,209.444,412.778,5.167,23,6.733,28.856,24.9,40.978,61,A16352-63,63.44,61,A16352,0.963837215,0.103555754,0.828122117,0.8989863,1.382017552,0.137652,1.709192528,0.136441133,0.059072014,0.063787224,2.942088377,0.079919102,1.698676153,0.420430392,0.024864897,0.055875491,0.130188251,0.114706106,0.097494891,0.136441133,0.049228909,0.070651064,0.031257872,0.161813306,1.549235873,0.093697871,0.040367756,0.145338475,0.207056343,0.251567751,0.102785204,1.522247302,1.105412711,0.477066549,0.920600932,0.235405058,0.108952,0.161813306,0.209955299,0.86802224,0.622457723,0.934353734,0.759879981,0.911418676,0.86802224,0.155981269,0.077450982,11.370828,0.959743423,-93.78741886,42.01159664
21,66,20-B-307,A16357-185,0,B,CAD,2020,2020_B_CAD,4052,27.778,204.889,413.333,5,20.111,6.467,27.711,31.811,42.144,61,A16357-185,59.35,61,A16357,1.109643328,0.125318497,0.828878595,0.878360514,1.432949437,-0.045348,1.948426112,0.093772995,0.13182453,0.101968486,9.337689854,0.081733102,1.552013155,0.6538026,0.020190952,-0.011408348,0.160888502,0.093051135,0.090422354,0.093772995,0.058964573,0.011537598,0.029882076,0.189829941,1.481317445,0.087321314,0.033483105,0.157279794,0.179271353,0.222334725,0.007968201,1.436859013,1.150704388,0.527285353,0.939372207,0.271535212,0.0514445,0.189829941,0.195377894,0.977188,0.688691691,1.028975,0.828532986,1.028975,0.977188,0.338668181,0.17671248,15.67444,0.959945066,-93.78876895,42.01237232
